slug,task_idx,task_text,importance,batch_idx,extraction_timestamp,knn_desire,knn_capability,knn_zone,knn_max_cosine,knn_mean_top5_cosine,knn_top1_workbank_task_id,knn_top1_workbank_task
dayflow,3,"Produce time-tracking reports for billing, performance review, or planning purposes",4,12,2026-04-24T18:05:43.139911+00:00,3.112945280761914,3.4735303092661023,Yellow,0.6173077,0.59239286,15902,"Compute reporting metrics, such as on-time delivery rates, order fulfillment rates, or inventory turns."
dayflow,4,Identify productivity patterns and time allocation across work categories,3,12,2026-04-24T18:05:43.139911+00:00,3.45471174100627,3.7357864639084095,Green,0.5548918,0.51024085,2517,"Compile employee time, production, and payroll data from time sheets and other records."
terra-2,0,Generate custom product designs based on creator-specified styles and preferences,5,12,2026-04-24T18:05:43.139911+00:00,2.4050538049575354,2.9001883172466245,Low-Priority,0.5134992,0.44257012,299,"Create designs, concepts, and sample layouts, based on knowledge of layout principles and esthetic design concepts."
terra-2,1,Connect approved designs to manufacturing suppliers for physical sample production,5,12,2026-04-24T18:05:43.139911+00:00,3.0028575243725437,2.5902550883792563,Yellow,0.52960026,0.51233447,20736,"Specify system components or direct modification of products to ensure conformance with engineering design, performance specifications, or environmental regulations."
terra-2,2,List and publish creator products to storefronts for direct consumer purchase,4,12,2026-04-24T18:05:43.139911+00:00,3.229349561339301,3.1644727619067536,Yellow,0.4880346,0.4560089,15890,Track product flow from origin to final delivery.
terra-2,3,Coordinate fulfillment and shipping logistics for individual customer orders,4,12,2026-04-24T18:05:43.139911+00:00,2.7530453589364483,3.375510903570114,Low-Priority,0.6106496,0.5959606,11370,Distribute production schedules or work orders to departments.
terra-2,4,Calculate and distribute profit margins to creators after manufacturing cost deduction,3,12,2026-04-24T18:05:43.139911+00:00,3.2102609245029243,4.082509932157409,Green,0.4915893,0.4406405,8873,"Compute, withhold, and account for all payroll deductions."
keet,0,Manage authenticated user sessions for AI agents accessing third-party platforms,5,12,2026-04-24T18:05:43.139911+00:00,3.0794891346832918,3.5897864873043392,Green,0.3032518,0.2897319,14734,"Monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel."
keet,1,Execute authenticated actions on web platforms on behalf of AI agent users,5,12,2026-04-24T18:05:43.139911+00:00,2.9651320306067515,3.1972775218288145,Low-Priority,0.29562068,0.28047198,14713,"Respond to user email inquiries, or set up automated systems to send responses."
keet,2,Maintain stable integrations with legacy and consumer web applications for agent use,4,12,2026-04-24T18:05:43.139911+00:00,2.8614640974896406,4.267508375419576,Red,0.39445794,0.37049103,11241,"Maintain customer records, using automated systems."
keet,3,Expose authenticated platform access via API and SDK for developer integration,4,12,2026-04-24T18:05:43.139911+00:00,3.1677813571367697,3.20444089419147,Yellow,0.27504206,0.24029687,3466,"Use object-oriented programming languages, as well as client and server applications development processes and multimedia and Internet technology."
keet,4,Handle credential storage and session refresh for multi-platform agent workflows,3,12,2026-04-24T18:05:43.139911+00:00,3.4785961591458383,4.058559046022571,Green,0.26858857,0.25237113,18940,"Maintain or update records of client account activity, including financial transactions, counseling session notes, correspondence, document images, or client inquiries."
et-al,0,"Aggregate newsletters, research papers, and articles into a unified content feed",5,12,2026-04-24T18:05:43.139911+00:00,2.2780200243126534,2.82055501433436,Low-Priority,0.49277955,0.4452675,22626,Analyze and interpret news and information received from various sources to broadcast the information.
et-al,1,Extract key insights and takeaways from long-form documents using language models,5,12,2026-04-24T18:05:43.139911+00:00,2.5421557706660844,3.271585502659333,Low-Priority,0.39632216,0.38673544,22636,Review and evaluate notes taken about news events to isolate pertinent facts and details.
et-al,2,Personalize content feed based on user domain interests and reading history,4,12,2026-04-24T18:05:43.139911+00:00,3.1174018942496327,4.099591052445104,Green,0.37353086,0.32847586,20319,Combine secondary data sources with keyword research to more accurately profile and satisfy user intent.
et-al,3,Surface relevant breakthroughs and updates without requiring active user searches,4,12,2026-04-24T18:05:43.139911+00:00,3.3637071128036884,3.2779384628956545,Yellow,0.4184095,0.39530322,16809,Evaluate new technologies to enhance or complement current research.
et-al,4,Link summarized insights back to original source documents for deeper reading,3,12,2026-04-24T18:05:43.139911+00:00,2.7439596588110384,3.2248040520512693,Low-Priority,0.44084278,0.40662485,22648,"Develop ideas or material for columns or commentaries by analyzing and interpreting news, current issues, or personal experiences."
pharos,0,Extract structured clinical data from unstructured medical records automatically,5,12,2026-04-24T18:05:43.139911+00:00,3.444389704374129,3.7782487306866317,Green,0.5471732,0.5183619,16284,"Process clinical data, including receipt, entry, verification, or filing of information."
pharos,1,Generate mandatory hospital quality reports from patient record data,5,12,2026-04-24T18:05:43.139911+00:00,3.5030988161251466,3.3129863822808883,Yellow,0.5354336,0.52053636,9421,"Produce medical reports, correspondence, records, patient-care information, statistics, medical research, and administrative material."
pharos,2,Identify patterns of avoidable patient harm across clinical documentation,5,12,2026-04-24T18:05:43.139911+00:00,3.113411553738108,3.6947260115674023,Green,0.5224055,0.49712676,15595,"Prepare study-related documentation, such as protocol worksheets, procedural manuals, adverse event reports, institutional review board documents, or progress reports."
pharos,3,Flag care events that deviate from quality and safety benchmarks for review,4,12,2026-04-24T18:05:43.139911+00:00,3.473484530942642,4.096995862796879,Green,0.46388003,0.42394584,15424,"Direct the tracking of defects, test results, or other regularly reported quality control data."
pharos,4,Track and trend quality metrics over time to support hospital improvement programs,3,12,2026-04-24T18:05:43.139911+00:00,3.1705854534310443,3.9288703144802644,Green,0.5608178,0.48046064,15424,"Direct the tracking of defects, test results, or other regularly reported quality control data."
vera-health,0,Retrieve evidence-based clinical guidelines relevant to a presenting patient case,5,12,2026-04-24T18:05:43.139911+00:00,2.962326217684381,3.402297333723185,Low-Priority,0.5562448,0.5303467,16252,Prepare tables and graphs to present clinical data or results.
vera-health,1,Synthesize current medical literature into actionable point-of-care recommendations,5,12,2026-04-24T18:05:43.139911+00:00,3.216599697983265,3.454589560763715,Yellow,0.43179512,0.409352,18088,"Design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts."
vera-health,2,Deliver trustworthy diagnostic and treatment guidance to emergency physicians instantly,5,12,2026-04-24T18:05:43.139911+00:00,2.952011109422586,3.5780641427974045,Red,0.63569814,0.49374914,775,"Schedule and confirm patient diagnostic appointments, surgeries, or medical consultations."
vera-health,3,Filter and rank medical information sources by recency and clinical relevance,4,12,2026-04-24T18:05:43.139911+00:00,3.345631991731361,3.8387681958223077,Green,0.51270926,0.4628446,9421,"Produce medical reports, correspondence, records, patient-care information, statistics, medical research, and administrative material."
vera-health,4,"Surface drug interactions, contraindications, or protocol updates during clinical decisions",4,12,2026-04-24T18:05:43.139911+00:00,3.3698613287757904,3.704190620257061,Green,0.44745559,0.39015907,15608,"Collaborate with investigators to prepare presentations or reports of clinical study procedures, results, and conclusions."
pipeshift,0,Orchestrate open-source AI model deployments across cloud and on-premise infrastructure,5,12,2026-04-24T18:05:43.139911+00:00,3.312306407058605,3.6138067982241298,Green,0.30040362,0.27937824,16135,"Maintain library of model documents, templates, or other reusable knowledge assets."
pipeshift,1,"Integrate embeddings, vector databases, LLMs, and vision models into unified pipelines",5,12,2026-04-24T18:05:43.139911+00:00,3.21116818809353,3.8453837121946863,Green,0.3735552,0.33395746,8954,"Process large amounts of data for statistical modeling and graphic analysis, using computers."
pipeshift,2,Optimize GPU resource allocation across AI workloads to reduce infrastructure costs,4,12,2026-04-24T18:05:43.139911+00:00,3.122942979550901,3.9507696452085823,Green,0.34333545,0.31159514,20329,"Optimize digital assets, such as text, graphics, or multimedia assets, for search engine optimization (SEO) or for display and usability on internet-connected devices."
pipeshift,3,Deploy AI workloads to production environments with reliability and monitoring guarantees,4,12,2026-04-24T18:05:43.139911+00:00,3.422129669034082,3.556336266438001,Green,0.4686695,0.41233373,3580,"Monitor production rates, and plan rework processes to improve production."
pipeshift,4,Abstract model and hardware switching to future-proof enterprise AI infrastructure investments,3,12,2026-04-24T18:05:43.139911+00:00,3.124421312445824,2.864698862076414,Yellow,0.40202698,0.3635387,19011,Research hardware or software products to meet technical networking or security needs.
rowboat-labs,0,Generate multi-agent configurations from plain-language prompt descriptions,5,12,2026-04-24T18:05:43.139911+00:00,2.7176518687029514,3.883521584605601,Red,0.35747588,0.33864287,16200,Write or supervise the writing of game text and dialogue.
rowboat-labs,1,Simulate agent behavior in AI-generated test scenarios before production deployment,4,12,2026-04-24T18:05:43.139911+00:00,3.360705756026968,3.6663601928055742,Green,0.40640554,0.35011235,14639,Test system modifications to prepare for implementation.
rowboat-labs,2,Connect agents to external tools and MCP servers through visual configuration,4,12,2026-04-24T18:05:43.139911+00:00,2.696631576222905,3.592641722807846,Red,0.2944048,0.27911177,307,Key information into computer equipment to create layouts for client or supervisor.
rowboat-labs,3,"Expose deployed agents via Python SDK, web widget, or phone number interfaces",3,12,2026-04-24T18:05:43.139911+00:00,3.4207022905884945,3.058733695259978,Yellow,0.31947023,0.2930508,15889,"Communicate with or monitor service providers, such as ocean carriers, air freight forwarders, global consolidators, customs brokers, or trucking companies."
rowboat-labs,4,Iteratively refine agent behavior based on user feedback through copilot interaction,4,12,2026-04-24T18:05:43.139911+00:00,2.643321464575786,2.8594041413367357,Low-Priority,0.39434162,0.36015454,14653,Provide feedback and recommendations to developers on software usability and functionality.
ficra,0,Automatically map every screen and user flow in a live production application,5,12,2026-04-24T18:05:43.139911+00:00,3.19014742992658,3.0896091946021293,Yellow,0.3668739,0.3513874,15890,Track product flow from origin to final delivery.
ficra,1,Detect visual regressions and unexpected UI changes across product releases,5,12,2026-04-24T18:05:43.139911+00:00,3.8512318741042915,3.7961073307089976,Green,0.45104492,0.4008748,14643,Monitor bug resolution efforts and track successes.
ficra,2,"Track A/B test variants, push notifications, and email flows in real time",4,12,2026-04-24T18:05:43.139911+00:00,3.6187840678860494,3.594695329196991,Green,0.43380973,0.42542896,16157,Monitor or track project milestones and deliverables.
ficra,3,Identify blind spots and drop-off points in user conversion funnels automatically,4,12,2026-04-24T18:05:43.139911+00:00,3.4828516093408677,4.158171223508882,Green,0.4484534,0.37139544,20330,Optimize shopping cart experience or Web site conversion rates against Key Performance Indicators (KPIs).
ficra,4,Generate visual documentation of user journeys for product quality audits,3,12,2026-04-24T18:05:43.139911+00:00,3.244252216618715,3.8706928230033206,Green,0.47318026,0.45159608,3226,"Inspect layouts and advertising copy, and edit scripts, audio, video, and other promotional material for adherence to specifications."
hey-revia,0,Navigate complex phone menu systems on behalf of healthcare providers automatically,5,12,2026-04-24T18:05:43.139911+00:00,2.7511587132593234,3.6732608774486417,Red,0.39217055,0.36839506,775,"Schedule and confirm patient diagnostic appointments, surgeries, or medical consultations."
hey-revia,1,Verify provider credentialing and insurance details over phone calls autonomously,5,12,2026-04-24T18:05:43.139911+00:00,2.7520439180469474,3.3440251408194084,Low-Priority,0.45515957,0.41567945,23322,Correspond with insured or agent to obtain information or to inform them of account status or changes.
hey-revia,2,Obtain prior authorizations and approvals from payers via automated phone calls,5,12,2026-04-24T18:05:43.139911+00:00,2.667692874874928,4.098857172998977,Red,0.4711113,0.4375299,8861,"Receive, record, and authorize requests for disbursements in accordance with company policies and procedures."
hey-revia,3,Update insurance information with payers through voice-based phone interactions,4,12,2026-04-24T18:05:43.139911+00:00,2.8210099361523913,3.3329561286826412,Low-Priority,0.5288534,0.48645186,23319,Process and record new insurance policies and claims.
hey-revia,4,Reduce hold time burden on healthcare staff by handling routine payer calls,3,12,2026-04-24T18:05:43.139911+00:00,3.39683393228841,3.9699263316839732,Green,0.4709948,0.42272824,21165,Schedule appointments with clients.
henry-2,0,Generate custom deal presentation decks for commercial real estate listings automatically,5,12,2026-04-24T18:05:43.139911+00:00,3.0183983072616325,3.268038144044887,Yellow,0.4111262,0.39112607,21552,Collect and analyze relevant data to identify real estate market trends.
henry-2,1,Build financial models for CRE deals by integrating internal and external data sources,5,12,2026-04-24T18:05:43.139911+00:00,3.2245329416546946,4.201368808321057,Green,0.48490855,0.4731595,23214,Prepare financial reports to monitor client or corporate finances.
henry-2,2,Aggregate brokerage data with market comparables to support deal underwriting,4,12,2026-04-24T18:05:43.139911+00:00,3.1853316125758067,4.001693120427766,Green,0.39986226,0.38381886,21329,Review reports of securities transactions or price lists to analyze market conditions.
henry-2,3,Produce property offering memorandums formatted to brokerage brand standards,4,12,2026-04-24T18:05:43.139911+00:00,3.2996154908148583,3.361235158605868,Yellow,0.5433441,0.5076334,1143,"Prepare purchase orders, solicit bid proposals, and review requisitions for goods and services."
henry-2,4,Summarize deal economics and key metrics into investor-ready presentation slides,3,12,2026-04-24T18:05:43.139911+00:00,3.182208881445184,3.396854431686148,Yellow,0.51961845,0.5012982,16150,"Generate standard or custom reports summarizing business, financial, or economic data for review by executives, managers, clients, and other stakeholders."
browseros,0,Execute multi-step web browsing tasks autonomously on behalf of AI agents,5,12,2026-04-24T18:05:43.139911+00:00,2.85717202619928,3.81352644914336,Red,0.34943873,0.31810802,22420,Locate unusual or unique information in response to specific requests.
browseros,1,Run AI agent processes locally within a purpose-built browser environment,5,12,2026-04-24T18:05:43.139911+00:00,3.2243791214681994,3.6021765675501505,Green,0.2882994,0.27085868,19648,Write or install energy management routines for building automation systems.
browseros,2,"Interact with web page elements including forms, buttons, and navigation flows",4,12,2026-04-24T18:05:43.139911+00:00,3.1772182215319713,4.0995056383454855,Green,0.33781034,0.3221794,14749,"Track, compile, and analyze Web site usage data."
browseros,3,Extract structured data from web pages encountered during agent browsing sessions,4,12,2026-04-24T18:05:43.139911+00:00,3.014279857253606,4.316723326817637,Green,0.48260432,0.42309436,14749,"Track, compile, and analyze Web site usage data."
xtraffic,0,Adjust traffic signal timing in real time based on vehicle flow sensor data,5,12,2026-04-24T18:05:43.139911+00:00,3.550267791942938,2.644987214171473,Yellow,0.35802284,0.31696025,20976,"Interpret data from traffic modeling software, geographic information systems, or associated databases."
xtraffic,1,Coordinate signal phasing across multiple intersections to reduce corridor congestion,5,12,2026-04-24T18:05:43.139911+00:00,3.4359172905780753,2.9902223982429224,Yellow,0.33203697,0.29086956,9758,Examine passenger documentation to determine destinations and to assign boarding passes.
xtraffic,2,Collect and store intersection traffic volume and flow data for city planning,4,12,2026-04-24T18:05:43.139911+00:00,3.3050264898887955,2.7421782879196943,Yellow,0.47163016,0.44244513,20976,"Interpret data from traffic modeling software, geographic information systems, or associated databases."
xtraffic,3,Detect and respond to traffic incidents by adapting signal timing automatically,4,12,2026-04-24T18:05:43.139911+00:00,3.4615570217062523,3.0982523002022297,Yellow,0.3575108,0.33179593,3896,Monitor broadcasts to ensure that programs conform to station or network policies and regulations.
xtraffic,4,Generate traffic performance reports and analytics dashboards for city operators,3,12,2026-04-24T18:05:43.139911+00:00,3.2568588838408004,3.254248585614287,Yellow,0.49735495,0.45566997,20976,"Interpret data from traffic modeling software, geographic information systems, or associated databases."
anglera,0,"Enrich e-commerce product listings with attributes, descriptions, and categorizations automatically",5,12,2026-04-24T18:05:43.139911+00:00,3.443295307152618,3.337957339523435,Yellow,0.54124415,0.41421756,15734,"Compose descriptions of merchandise for posting to online storefront, auction sites, or other shopping Web sites."
anglera,1,Onboard new product catalogs into structured data formats at scale,5,12,2026-04-24T18:05:43.139911+00:00,3.059510679672603,3.8029748301816673,Green,0.42629924,0.40622956,20281,"Create, maintain, and enter information into databases."
anglera,2,Validate and normalize product data across SKUs to ensure catalog consistency,4,12,2026-04-24T18:05:43.139911+00:00,3.2580420617009107,3.6163615072698234,Green,0.4462689,0.4022638,12956,"Verify the accuracy and validity of data entered in databases, correcting any errors."
anglera,3,Classify products into taxonomy categories using AI-based attribute extraction,4,12,2026-04-24T18:05:43.139911+00:00,3.183859369230429,3.291920604333276,Yellow,0.31621012,0.29204056,22416,"Code, classify, and catalog books, publications, films, audio-visual aids, and other library materials, based on subject matter or standard library classification systems."
anglera,4,Identify and resolve missing or incorrect product data fields across large catalogs,3,12,2026-04-24T18:05:43.139911+00:00,2.901891062002435,4.312793149856662,Red,0.47328576,0.43038446,11405,"Locate and correct data entry errors, or report them to supervisors."
void,0,Generate code completions and suggestions inline within the developer's editor,5,12,2026-04-24T18:05:43.139911+00:00,3.1246111614806007,3.3764816029115776,Yellow,0.46090084,0.38908488,1269,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program."
void,1,"Explain, refactor, and edit code blocks based on natural language developer instructions",5,12,2026-04-24T18:05:43.139911+00:00,3.345878046374019,4.137204499769841,Green,0.6009399,0.46963516,1269,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program."
void,2,Connect directly to developer-specified LLMs to process code without cloud data sharing,4,12,2026-04-24T18:05:43.139911+00:00,3.1281919992678278,3.7689248143617955,Green,0.27768344,0.26610652,1269,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program."
void,3,Navigate and search codebases to provide contextually relevant code suggestions,4,12,2026-04-24T18:05:43.139911+00:00,3.2088977562538514,3.904321898377504,Green,0.40916348,0.39555398,16190,Optimize Web site exposure by analyzing search engine patterns to direct online placement of keywords or other content.
void,4,Detect and suggest fixes for bugs or code quality issues in open files,3,12,2026-04-24T18:05:43.139911+00:00,3.3051950682024525,3.904895294851116,Green,0.5390884,0.5047929,14643,Monitor bug resolution efforts and track successes.
capitol-ai,0,"Synthesize large enterprise data sets into attributed, decision-grade intelligence reports",5,12,2026-04-24T18:05:43.139911+00:00,3.361182839941951,2.899403829666042,Yellow,0.5668522,0.4830296,16146,"Collect business intelligence data from available industry reports, public information, field reports, or purchased sources."
capitol-ai,1,Enforce source attribution on all generated outputs to minimize hallucination risk,5,12,2026-04-24T18:05:43.139911+00:00,2.6782717415977246,3.283550033694995,Low-Priority,0.3037582,0.25509387,3484,Specify inputs accessed by the system and plan the distribution and use of the results.
capitol-ai,2,Query and analyze enterprise knowledge bases using model-agnostic AI infrastructure,4,12,2026-04-24T18:05:43.139911+00:00,3.369321938390752,3.5153653271495746,Green,0.40867803,0.35735396,16135,"Maintain library of model documents, templates, or other reusable knowledge assets."
capitol-ai,3,Maintain temporal accuracy of intelligence outputs as underlying data changes over time,4,12,2026-04-24T18:05:43.139911+00:00,3.4493162392489305,3.2273810458693144,Yellow,0.5302799,0.43141708,16140,Manage timely flow of business intelligence information to users.
capitol-ai,4,Deliver structured analytical summaries to analysts and decision-makers on demand,3,12,2026-04-24T18:05:43.139911+00:00,3.240698271634408,3.3469589891967324,Yellow,0.5559573,0.4954002,16150,"Generate standard or custom reports summarizing business, financial, or economic data for review by executives, managers, clients, and other stakeholders."
overlap,0,"Search video libraries to locate specific moments, scenes, or spoken content",5,12,2026-04-24T18:05:43.139911+00:00,2.4180108338725215,3.2596460330127113,Low-Priority,0.43679217,0.36975414,22522,"Research production topics using the internet, video archives, and other informational sources."
overlap,1,Generate highlight clips from long-form video based on specified criteria,5,12,2026-04-24T18:05:43.139911+00:00,2.5970832679353273,3.0927608875619663,Low-Priority,0.34626397,0.30147544,22535,Cut and edit film or tape to integrate component parts into desired sequences.
overlap,2,"Analyze video content semantically to extract themes, topics, and entities",4,12,2026-04-24T18:05:43.139911+00:00,2.6655206896217716,3.310758031547186,Low-Priority,0.50410503,0.3664794,22522,"Research production topics using the internet, video archives, and other informational sources."
overlap,3,Transcribe and index video audio tracks for searchable content retrieval,4,12,2026-04-24T18:05:43.139911+00:00,2.748745337255554,3.691944240340382,Red,0.37876856,0.3374252,22522,"Research production topics using the internet, video archives, and other informational sources."
overlap,4,Automate video clipping workflows that previously required manual editorial review,3,12,2026-04-24T18:05:43.139911+00:00,2.4156125626221945,2.719325450063661,Low-Priority,0.45309377,0.4137125,22537,Review film daily to check on work in progress and to plan for future filming.
formula-insight,0,Centralize and version-control Excel-based financial models from institutional investors,5,12,2026-04-24T18:05:43.139911+00:00,3.2018741794590873,4.059046816426884,Green,0.43920204,0.43017808,20188,Monitor financial market trends to ensure that client plans are responsive.
formula-insight,1,Track changes to financial forecasts and model assumptions over time,5,12,2026-04-24T18:05:43.139911+00:00,3.346011338284818,4.033375829932026,Green,0.5387739,0.48279887,20946,Monitor forecasts and quotas to identify changes and predict effects on supply chain activities.
formula-insight,2,Quantify forecast accuracy by comparing historical projections to actual reported results,4,12,2026-04-24T18:05:43.139911+00:00,3.273077707792081,3.8010329761932553,Green,0.41702527,0.38191646,1346,Maintain records of performance reports for future reference.
formula-insight,3,Enable natural language querying of financial model data and projection histories,4,12,2026-04-24T18:05:43.139911+00:00,2.8759712925023737,3.810151829583308,Red,0.48787552,0.44700113,21321,Develop or analyze information to assess the current or future financial status of firms.
formula-insight,4,Surface model revision alerts to analysts when underlying assumptions materially change,3,12,2026-04-24T18:05:43.139911+00:00,2.920889445600663,3.3543402254905237,Low-Priority,0.46665704,0.37048244,3977,Analyze developments in specific field to determine need for revisions in previously published materials and development of new material.
mica-ai,0,Detect and diagnose data quality errors causing pipeline failures autonomously,5,12,2026-04-24T18:05:43.139911+00:00,3.707140542490537,4.242921997250237,Green,0.48998204,0.45152563,15424,"Direct the tracking of defects, test results, or other regularly reported quality control data."
mica-ai,1,Resolve bad or missing data issues by reasoning across internal docs and external systems,5,12,2026-04-24T18:05:43.139911+00:00,3.1011880054327525,3.7228613967046487,Green,0.52817523,0.49928135,11403,"Compare data with source documents, or re-enter data in verification format to detect errors."
mica-ai,2,Restart stalled data pipelines after autonomously patching underlying data errors,4,12,2026-04-24T18:05:43.139911+00:00,3.337587124163726,3.704690568759298,Green,0.3971795,0.36843085,11405,"Locate and correct data entry errors, or report them to supervisors."
mica-ai,3,Generate audit trails documenting all autonomous data fixes applied to pipelines,4,12,2026-04-24T18:05:43.139911+00:00,3.655709460733946,3.442830193541064,Yellow,0.45826733,0.44474334,15424,"Direct the tracking of defects, test results, or other regularly reported quality control data."
mica-ai,4,Prioritize and triage data incidents by downstream business impact severity,3,12,2026-04-24T18:05:43.139911+00:00,3.1988565124831037,3.239532398159099,Yellow,0.48692226,0.43450722,18032,Monitor emerging trends regarding industry regulations to determine potential impacts on organizational processes.
village-labs,0,Guide business owners through ESOP structuring and setup documentation requirements,5,12,2026-04-24T18:05:43.139911+00:00,2.8218215723932825,2.3990543937089837,Low-Priority,0.54417247,0.5296701,16209,"Develop and maintain design level documentation, including mechanics, guidelines, and mission outlines."
village-labs,1,Automate ESOP plan administration including contribution tracking and employee allocations,5,12,2026-04-24T18:05:43.139911+00:00,2.8625321782132094,3.2963901983214474,Low-Priority,0.5293476,0.45818862,21097,Administer employee benefit plans.
village-labs,2,Calculate business valuation and transaction economics for ESOP conversion scenarios,4,12,2026-04-24T18:05:43.139911+00:00,2.7292621663284566,4.010854920213767,Red,0.49204925,0.46438885,23213,Calculate costs for billings or commissions.
village-labs,3,Generate required legal and compliance documents for ESOP plan establishment,4,12,2026-04-24T18:05:43.139911+00:00,2.94615336336832,3.449898802128666,Low-Priority,0.58211935,0.522977,9753,"Assemble and issue required documentation, such as tickets, travel insurance policies, or itineraries."
village-labs,4,Model tax benefit scenarios for business owners considering employee ownership transitions,3,12,2026-04-24T18:05:43.139911+00:00,3.304094648095679,3.7275488678017252,Green,0.4989268,0.447344,21097,Administer employee benefit plans.
patched,0,Autonomously resolve IT support tickets without human intervention end to end,5,12,2026-04-24T18:05:43.139911+00:00,2.5826487552760757,3.4322456053836565,Low-Priority,0.38025072,0.34297973,23197,Complete sales order tickets and submit for processing of client-requested transactions.
patched,1,Triage and classify incoming service requests to appropriate automated resolution workflows,5,12,2026-04-24T18:05:43.139911+00:00,2.7902836316462607,3.584049951641727,Red,0.5212158,0.45269594,22420,Locate unusual or unique information in response to specific requests.
patched,2,Detect and respond to infrastructure incidents using predefined agentic runbooks,4,12,2026-04-24T18:05:43.139911+00:00,3.626340136330556,3.4212731240029743,Yellow,0.46020186,0.4181982,14734,"Monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel."
patched,3,Execute multi-step remediation actions across enterprise systems and tools automatically,4,12,2026-04-24T18:05:43.139911+00:00,3.5507716695646607,3.222165570828116,Yellow,0.38694552,0.37450576,16143,"Disseminate information regarding tools, reports, or metadata enhancements."
patched,4,Escalate unresolvable incidents to human operators with full diagnostic context attached,3,12,2026-04-24T18:05:43.139911+00:00,3.6641856407401736,3.1999434604678103,Yellow,0.40092778,0.3685103,14675,Monitor system operation to detect potential problems.
orgorg,0,Create and resolve short go-link aliases mapping to internal organizational URLs,4,12,2026-04-24T18:05:43.139911+00:00,2.8067784854684708,3.5778644493429828,Red,0.30877733,0.2567577,23334,"Compose business correspondence for supervisors, managers, and professionals."
orgorg,1,"Maintain employee profiles displaying roles, working styles, and accomplishments",3,12,2026-04-24T18:05:43.139911+00:00,3.1555758963320675,4.331468143653177,Green,0.4955021,0.45026064,993,"Maintain records and compile statistical reports concerning personnel-related data such as hires, transfers, performance appraisals, and absenteeism rates."
orgorg,2,Track and share team goals with configurable cadences from daily to annual,4,12,2026-04-24T18:05:43.139911+00:00,3.2596687390082115,2.536382844151787,Yellow,0.51519406,0.44682914,16157,Monitor or track project milestones and deliverables.
orgorg,3,Crowdsource and prioritize questions for all-hands meetings from team members,3,12,2026-04-24T18:05:43.139911+00:00,2.5960256742645687,3.9897294014954454,Red,0.45926023,0.41041702,23269,Record and edit the minutes of meetings and distribute to appropriate officials or staff members.
orgorg,4,Automatically manage group memberships and access based on employee attribute rules,4,12,2026-04-24T18:05:43.139911+00:00,3.151801589811379,3.611728064908896,Green,0.40763885,0.3901595,18563,"Keep track of leave time, such as vacation, personal, and sick leave, for employees."
orgorg,5,Schedule fair on-call rotations accounting for calendar availability and load balancing,4,12,2026-04-24T18:05:43.139911+00:00,3.3393313642308295,3.9313863492995176,Green,0.64160496,0.48012185,2800,Maintain scheduling and event calendars.
affil-ai,0,Review creator-produced financial marketing content against regulatory compliance guidelines,5,12,2026-04-24T18:05:43.139911+00:00,3.184072057976111,3.5639915811830596,Green,0.6055449,0.5313989,18038,Review materials such as marketing literature or user manuals to ensure that regulatory agency requirements are met.
affil-ai,1,Flag non-compliant claims or disclosures in credit card promotional content automatically,5,12,2026-04-24T18:05:43.139911+00:00,3.044997963340048,3.978054048423563,Green,0.39266446,0.3650756,20620,Verify customer credit ratings.
affil-ai,2,Match financial product advertisers with compliant creator partners for campaigns,4,12,2026-04-24T18:05:43.139911+00:00,3.395897640437142,2.9769004663355507,Yellow,0.4554101,0.4081216,16179,Propose online or multiple-sales-channel campaigns to marketing executives.
affil-ai,3,Monitor published affiliate content for ongoing regulatory compliance post-launch,3,12,2026-04-24T18:05:43.139911+00:00,3.3209852007172778,2.9935580334678065,Yellow,0.42878434,0.40503088,18037,"Review all regulatory agency submission materials to ensure timeliness, accuracy, comprehensiveness, or compliance with regulatory standards."
arva-ai,0,Screen and discount AML transaction monitoring alerts to eliminate false positives,5,12,2026-04-24T18:05:43.139911+00:00,3.107558901783672,3.3928545310470724,Yellow,0.4083238,0.39252466,23195,Keep accurate records of transactions.
arva-ai,1,Automate KYB and KYC onboarding reviews for new business and individual customers,5,12,2026-04-24T18:05:43.139911+00:00,2.742309249952648,3.274070013152109,Low-Priority,0.46985105,0.43140498,2797,"Review work done by others to check for correct spelling and grammar, ensure that company format policies are followed, and recommend revisions."
arva-ai,2,Investigate transaction monitoring alerts and generate disposition recommendations automatically,5,12,2026-04-24T18:05:43.139911+00:00,2.8868952807306476,3.5902990024154855,Red,0.54865116,0.5040232,23195,Keep accurate records of transactions.
arva-ai,3,Gather and validate customer due diligence documentation from internal and external sources,4,12,2026-04-24T18:05:43.139911+00:00,3.0404589802441495,4.079778164590174,Green,0.5255439,0.5072156,14647,"Review software documentation to ensure technical accuracy, compliance, or completeness, or to mitigate risks."
